vendor_id,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount
3,1,0.61,4.5,0.5,0.5,0.0,0.0,0.3,5.8
3,1,2.53,14.0,0.5,0.5,1.53,0.0,0.3,16.83
3,1,2.06,11.5,0.0,0.5,0.0,0.0,0.3,12.3
3,1,0.4,4.0,0.5,0.5,0.0,0.0,0.3,5.3
3,1,0.77,8.0,0.0,0.5,1.76,0.0,0.3,10.56
3,1,6.06,21.0,0.0,0.5,0.0,0.0,0.3,21.8
3,1,0.83,8.5,0.0,0.5,0.0,0.0,0.3,9.3
3,1,1.53,7.5,0.5,0.5,0.0,0.0,0.3,8.8
3,1,2.32,10.0,0.5,0.5,1.13,0.0,0.3,12.43
3,1,0.79,5.0,0.5,0.5,1.0,0.0,0.3,7.3
3,1,0.84,6.0,0.5,0.5,1.46,0.0,0.3,8.76
3,1,2.14,9.0,0.0,0.5,0.0,0.0,0.3,9.8
3,1,6.99,25.5,0.5,0.5,0.0,0.0,0.3,26.8
3,1,0.67,6.5,1.0,0.5,1.66,0.0,0.3,9.96
3,1,1.65,8.5,0.0,0.5,0.09,0.0,0.3,9.39
3,1,4.26,14.5,0.5,0.5,0.0,0.0,0.3,15.8
3,1,0.27,3.0,1.0,0.5,0.72,0.0,0.3,5.52
3,1,17.01,48.0,17.5,0.5,12.39,16.0,0.6,94.99
3,1,5.82,26.0,0.0,0.5,0.0,0.0,0.3,26.8
3,1,11.63,43.0,0.0,0.5,14.8,5.54,0.3,64.14
3,1,3.62,15.5,0.0,0.5,0.0,0.0,0.3,16.3
3,1,2.76,11.5,0.5,0.5,2.56,0.0,0.3,15.36
3,1,1.17,6.0,0.5,0.5,0.0,0.0,0.3,7.3
3,1,0.92,6.0,0.0,0.5,0.0,0.0,0.3,6.8
3,1,16.99,52.0,0.0,0.5,8.75,5.54,0.3,67.09
3,1,1.6,9.0,1.0,0.5,0.0,0.0,0.3,10.8
3,1,0.35,3.5,0.5,0.5,0.0,0.0,0.3,4.8
3,1,5.33,19.0,0.5,0.5,0.0,0.0,0.3,20.3
3,1,18.06,52.0,0.0,0.5,8.75,5.54,0.3,67.09
3,1,1.26,8.5,0.0,0.5,0.0,0.0,0.3,9.3
3,1,0.65,4.0,1.0,0.5,0.58,0.0,0.3,6.38
3,1,0.9,5.5,0.5,0.5,0.0,0.0,0.3,6.8
3,1,2.1,9.5,0.5,0.5,2.16,0.0,0.3,12.96
3,1,1.52,10.0,0.0,0.5,0.0,0.0,0.3,10.8
3,1,1.06,6.0,0.0,0.5,2.04,0.0,0.3,8.84
3,1,1.77,11.5,1.0,0.5,2.66,0.0,0.3,15.96
3,1,1.05,6.0,0.5,0.5,0.0,0.0,0.3,7.3
3,1,0.95,6.0,0.0,0.5,0.0,0.0,0.3,6.8
3,1,9.47,34.5,0.0,0.5,0.0,5.54,0.3,40.84
3,1,0.0,59.0,0.0,0.5,11.96,0.0,0.3,71.76
3,1,1.68,11.5,1.0,0.5,2.0,0.0,0.3,15.3
3,1,0.96,8.5,0.5,0.5,2.94,0.0,0.3,12.74
3,1,5.08,32.5,0.0,0.5,1.67,0.0,0.3,34.97
3,1,2.65,12.0,0.0,0.5,0.0,0.0,0.3,12.8
3,1,3.54,13.5,1.0,0.5,0.0,0.0,0.3,15.3
3,1,1.1,9.0,1.0,0.5,0.0,0.0,0.3,10.8
3,1,4.35,15.5,0.5,0.5,1.18,0.0,0.3,17.98
3,1,1.31,6.5,1.0,0.5,0.0,0.0,0.3,8.3
3,1,2.56,13.0,0.0,0.5,0.0,0.0,0.3,13.8
3,1,3.7,15.0,0.5,0.5,0.0,0.0,0.3,16.3
3,1,1.45,8.5,0.0,0.5,0.0,0.0,0.3,9.3
3,1,0.89,5.5,0.5,0.5,0.0,0.0,0.3,6.8
3,1,1.71,9.5,0.0,0.5,2.06,0.0,0.3,12.36
3,1,0.0,2.5,0.0,0.5,0.0,0.0,0.3,3.3
3,1,0.89,6.0,0.5,0.5,0.0,0.0,0.3,7.3
3,1,4.06,16.0,0.5,0.5,3.46,0.0,0.3,20.76
3,1,0.64,4.0,0.0,0.5,0.96,0.0,0.3,5.76
3,1,2.83,19.0,0.0,0.5,3.96,0.0,0.3,23.76
3,1,0.57,6.5,0.0,0.5,1.75,0.0,0.3,9.05
3,1,0.49,4.5,0.0,0.5,1.06,0.0,0.3,6.36
3,1,1.78,9.5,0.5,0.5,1.62,0.0,0.3,12.42
3,1,0.78,6.0,0.5,0.5,0.07,0.0,0.3,7.37
3,1,1.15,8.0,1.0,0.5,0.1,0.0,0.3,9.9
3,1,1.04,8.0,0.0,0.5,0.0,0.0,0.3,8.8
3,1,1.18,6.5,0.0,0.5,0.0,0.0,0.3,7.3
3,1,1.31,8.5,0.0,0.5,1.4,0.0,0.3,10.7
3,1,17.94,52.0,0.0,0.5,0.0,0.0,0.3,52.8
3,1,1.13,6.5,0.5,0.5,0.0,0.0,0.3,7.8
3,1,0.62,5.0,1.0,0.5,0.0,0.0,0.3,6.8
3,1,1.27,7.5,0.0,0.5,0.0,0.0,0.3,8.3
3,1,0.91,6.0,1.0,0.5,0.0,0.0,0.3,7.8
3,1,2.01,9.0,0.5,0.5,0.0,0.0,0.3,10.3
3,1,0.79,9.0,1.0,0.5,0.0,0.0,0.3,10.8
3,1,0.0,20.0,0.0,0.5,0.0,0.0,0.3,20.8
3,1,1.26,7.0,0.0,0.5,0.0,0.0,0.3,7.8
3,1,3.8,15.0,0.0,0.5,0.0,0.0,0.3,15.8
3,1,0.94,6.0,1.0,0.5,0.0,0.0,0.3,7.8
3,1,1.23,7.0,1.0,0.5,0.0,0.0,0.3,8.8
3,1,2.32,10.0,0.5,0.5,0.0,0.0,0.3,11.3
